RSSI1,RSSI2,RSSI3,Distance1,Distance2,Distance3,PosX,PosY,Region
-57.643,-52.924,-64.027,8.075,4.69,16.841,1120802.476,172432.369,Region0
-57.643,-52.924,-63.782,8.075,4.69,16.372,1125037.822,172432.369,Region0
-57.643,-52.924,-63.808,8.075,4.69,16.422,1124592.835,172432.369,Region0
-57.323,-52.924,-63.808,7.783,4.69,16.422,1122760.61,172062.426,Region0
-57.284,-52.924,-63.808,7.748,4.69,16.422,1122545.936,172019.094,Region0
-57.284,-52.933,-63.808,7.748,4.695,16.422,1122540.176,172015.374,Region0
-57.284,-52.933,-63.832,7.748,4.695,16.466,1122147.671,172015.374,Region0
-57.284,-53.183,-63.832,7.748,4.832,16.466,1121986.276,171911.118,Region0
-57.25,-53.183,-63.832,7.718,4.832,16.466,1121799.301,171873.384,Region0
-58.43,-53.183,-63.832,8.841,4.832,16.466,1129169.859,173362.364,Region0
-59.467,-53.183,-63.832,9.962,4.832,16.466,1137585.165,175066.157,Region0
-59.467,-53.183,-63.852,9.962,4.832,16.504,1137233.784,175066.157,Region0
-59.467,-52.919,-63.852,9.962,4.688,16.504,1137406.321,175178.133,Region0
-59.467,-52.687,-63.852,9.962,4.564,16.504,1137549.563,175271.139,Region0
-59.467,-52.846,-63.852,9.962,4.648,16.504,1137452.377,175208.033,Region0
-59.047,-52.846,-63.852,9.492,4.648,16.504,1133797.117,174466.8,Region0
-58.921,-52.846,-63.852,9.355,4.648,16.504,1132762.669,174257.166,Region0
-58.921,-52.846,-63.749,9.355,4.648,16.309,1134516.596,174257.166,Region0
-58.921,-52.846,-63.658,9.355,4.648,16.14,1136026.39,174257.166,Region0
-58.567,-52.846,-63.658,8.982,4.648,16.14,1133293.105,173705.136,Region0
-58.377,-52.846,-63.658,8.788,4.648,16.14,1131918.159,173427.603,Region0
-58.377,-52.864,-63.658,8.788,4.658,16.14,1131906.567,173420.117,Region0
-58.377,-52.881,-63.658,8.788,4.667,16.14,1131896.336,173413.511,Region0
-58.377,-52.881,-63.821,8.788,4.667,16.445,1129179.561,173413.511,Region0
-58.377,-52.774,-63.821,8.788,4.61,16.445,1129245.194,173456,Region0
-58.377,-52.774,-63.721,8.788,4.61,16.258,1130917.946,173456,Region0
