,RSSI1,RSSI2,RSSI3,Distance1,Distance2,Distance3,PosX,PosY
202,-50.555,-50.148,-56.513000000000005,144.058,139.509,230.453,108.59299999999999,25.826999999999998
203,-50.555,-50.148,-56.208999999999996,144.058,139.509,224.99099999999999,108.697,26.43
204,-50.555,-50.148,-55.82,144.058,139.509,218.205,108.995,27.828000000000003
205,-50.004,-50.148,-55.82,137.93,139.509,218.205,108.759,29.055999999999997
206,-50.004,-50.148,-55.82,137.93,139.509,218.205,108.552,30.135
207,-50.004,-50.148,-55.6,137.93,139.509,214.446,108.48100000000001,31.553
208,-50.004,-50.148,-55.406000000000006,137.93,139.509,211.196,108.514,33.196999999999996
209,-49.64,-50.148,-55.406000000000006,134.032,139.509,211.196,108.23700000000001,34.643
210,-50.047,-50.148,-55.406000000000006,138.4,139.509,211.196,108.337,35.913000000000004
211,-50.047,-50.148,-55.115,138.4,139.509,206.40099999999998,108.56200000000001,37.607
212,-50.047,-50.148,-54.738,138.4,139.509,200.355,108.929,39.805
213,-49.92,-50.148,-54.738,137.024,139.509,200.355,109.14200000000001,41.736999999999995
214,-50.413999999999994,-50.148,-54.738,142.465,139.509,200.355,109.76700000000001,43.434
215,-50.413999999999994,-50.148,-54.738,142.465,139.509,200.355,110.31700000000001,44.927
216,-50.413999999999994,-50.148,-54.407,142.465,139.509,195.18599999999998,110.94,46.828
217,-50.413999999999994,-50.148,-54.407,142.465,139.509,195.18599999999998,111.488,48.498000000000005
218,-50.485,-50.148,-54.407,143.264,139.509,195.18599999999998,112.036,49.967
219,-50.547,-50.148,-54.407,143.97,139.509,195.18599999999998,112.575,51.258
220,-50.547,-50.148,-54.407,143.97,139.509,195.18599999999998,113.05,52.391999999999996
221,-50.547,-50.148,-54.407,143.97,139.509,195.18599999999998,113.46700000000001,53.388999999999996
222,-50.965,-50.148,-54.407,148.79399999999998,139.509,195.18599999999998,114.24,54.266000000000005
223,-50.965,-50.148,-54.407,148.79399999999998,139.509,195.18599999999998,114.92,55.036
224,-50.965,-50.148,-54.357,148.79399999999998,139.509,194.43,115.538,55.798
