,RSSI1,RSSI2,RSSI3,Distance1,Distance2,Distance3,PosX,PosY
295,-51.445,-50.843999999999994,-49.843999999999994,154.531,147.38299999999998,136.202,143.52700000000002,119.434
296,-51.445,-50.843999999999994,-49.843999999999994,154.531,147.38299999999998,136.202,142.988,118.875
297,-51.27,-50.843999999999994,-49.843999999999994,152.415,147.38299999999998,136.202,142.241,118.025
298,-51.6,-50.843999999999994,-49.843999999999994,156.438,147.38299999999998,136.202,142.106,117.963
299,-51.6,-50.843999999999994,-49.843999999999994,156.438,147.38299999999998,136.202,141.988,117.90700000000001
300,-51.6,-50.843999999999994,-49.843999999999994,156.438,147.38299999999998,136.202,141.88299999999998,117.859
301,-51.6,-50.863,-49.843999999999994,156.438,147.602,136.202,141.783,117.78
302,-52.738,-50.863,-49.843999999999994,171.122,147.602,136.202,143.711,120.35799999999999
303,-52.738,-50.863,-49.843999999999994,171.122,147.602,136.202,145.406,122.62299999999999
304,-52.738,-50.863,-49.843999999999994,171.122,147.602,136.202,146.895,124.61399999999999
305,-52.738,-51.364,-49.843999999999994,171.122,153.546,136.202,147.97,125.37899999999999
306,-53.617,-51.364,-49.843999999999994,183.403,153.546,136.202,150.739,128.447
307,-53.617,-51.364,-49.843999999999994,183.403,153.546,136.202,153.174,131.144
308,-53.617,-51.364,-49.843999999999994,183.403,153.546,136.202,155.314,133.514
309,-53.617,-51.364,-49.843999999999994,183.403,153.546,136.202,157.195,135.59799999999998
310,-53.784,-51.364,-49.843999999999994,185.84,153.546,136.202,159.225,137.924
